t;max_slip_rate;moment_rate
0.39347895225056E+11;0.3268367E-01;0.7696385E+19
0.39347895225093E+11;0.3384530E-01;0.7695212E+19
0.39347895225131E+11;0.3476206E-01;0.7693505E+19
0.39347895225168E+11;0.3562610E-01;0.7692077E+19
0.39347895225204E+11;0.3678332E-01;0.7691389E+19
0.39347895225242E+11;0.3733522E-01;0.7691731E+19
0.39347895225278E+11;0.3908544E-01;0.7693076E+19
0.39347895225316E+11;0.4017337E-01;0.7694820E+19
0.39347895225353E+11;0.4110712E-01;0.7696245E+19
0.39347895225389E+11;0.4243647E-01;0.7697285E+19
0.39347895225426E+11;0.4329668E-01;0.7698004E+19
0.39347895225461E+11;0.4438103E-01;0.7698721E+19
0.39347895225497E+11;0.4533048E-01;0.7699820E+19
0.39347895225534E+11;0.4616813E-01;0.7701847E+19
0.39347895225569E+11;0.4737471E-01;0.7704830E+19
0.39347895225606E+11;0.4855906E-01;0.7708381E+19
0.39347895225642E+11;0.4941218E-01;0.7711881E+19
0.39347895225678E+11;0.5096096E-01;0.7715219E+19
0.39347895225713E+11;0.5171527E-01;0.7718006E+19
0.39347895225748E+11;0.5305889E-01;0.7720486E+19
0.39347895225783E+11;0.5399789E-01;0.7723176E+19
0.39347895225818E+11;0.5491534E-01;0.7726804E+19
0.39347895225853E+11;0.5574067E-01;0.7731486E+19
0.39347895225889E+11;0.5695123E-01;0.7736843E+19
0.39347895225923E+11;0.5765237E-01;0.7742178E+19
0.39347895225959E+11;0.5946008E-01;0.7747425E+19
0.39347895225993E+11;0.6019340E-01;0.7751920E+19
0.39347895226028E+11;0.6170175E-01;0.7756085E+19
0.39347895226062E+11;0.6260243E-01;0.7760542E+19
0.39347895226096E+11;0.6369217E-01;0.7765871E+19
0.39347895226130E+11;0.6463320E-01;0.7772152E+19
0.39347895226165E+11;0.6543801E-01;0.7778974E+19
0.39347895226199E+11;0.6594926E-01;0.7785817E+19
0.39347895226233E+11;0.6800472E-01;0.7792609E+19
0.39347895226267E+11;0.6900885E-01;0.7798858E+19
0.39347895226300E+11;0.7036203E-01;0.7805039E+19
0.39347895226334E+11;0.7141644E-01;0.7811385E+19
0.39347895226367E+11;0.7262201E-01;0.7818257E+19
0.39347895226400E+11;0.7361460E-01;0.7825784E+19
0.39347895226434E+11;0.7449473E-01;0.7833908E+19
0.39347895226467E+11;0.7470740E-01;0.7842340E+19
0.39347895226501E+11;0.7667003E-01;0.7850835E+19
0.39347895226534E+11;0.7796698E-01;0.7859137E+19
0.39347895226567E+11;0.7911219E-01;0.7867234E+19
0.39347895226599E+11;0.8051707E-01;0.7875123E+19
0.39347895226631E+11;0.8161682E-01;0.7883202E+19
0.39347895226663E+11;0.8265696E-01;0.7891848E+19
0.39347895226696E+11;0.8377716E-01;0.7901411E+19
0.39347895226729E+11;0.8445099E-01;0.7911551E+19
0.39347895226762E+11;0.8554678E-01;0.7921584E+19
0.39347895226794E+11;0.8716109E-01;0.7931663E+19
0.39347895226826E+11;0.8803112E-01;0.7941153E+19
0.39347895226858E+11;0.8981554E-01;0.7950458E+19
0.39347895226890E+11;0.9078934E-01;0.7959947E+19
0.39347895226921E+11;0.9219796E-01;0.7970024E+19
0.39347895226953E+11;0.9333093E-01;0.7981300E+19
0.39347895226986E+11;0.9432094E-01;0.7993046E+19
0.39347895227017E+11;0.9481332E-01;0.8004296E+19
0.39347895227049E+11;0.9669157E-01;0.8015765E+19
0.39347895227080E+11;0.9739448E-01;0.8026783E+19
0.39347895227112E+11;0.9944750E-01;0.8038014E+19
0.39347895227143E+11;0.1005917E+00;0.8049197E+19
0.39347895227173E+11;0.1020427E+00;0.8060928E+19
0.39347895227204E+11;0.1031816E+00;0.8073341E+19
0.39347895227236E+11;0.1044267E+00;0.8086392E+19
0.39347895227267E+11;0.1051249E+00;0.8098820E+19
0.39347895227298E+11;0.1066541E+00;0.8111684E+19
0.39347895227328E+11;0.1076296E+00;0.8124324E+19
0.39347895227359E+11;0.1094693E+00;0.8137203E+19
0.39347895227389E+11;0.1109791E+00;0.8149771E+19
0.39347895227418E+11;0.1122394E+00;0.8162767E+19
0.39347895227448E+11;0.1136064E+00;0.8176117E+19
0.39347895227479E+11;0.1149567E+00;0.8190646E+19
0.39347895227509E+11;0.1160295E+00;0.8204605E+19
0.39347895227539E+11;0.1171509E+00;0.8218947E+19
0.39347895227569E+11;0.1183969E+00;0.8233124E+19
0.39347895227598E+11;0.1199684E+00;0.8247240E+19
0.39347895227627E+11;0.1218770E+00;0.8261416E+19
0.39347895227656E+11;0.1229160E+00;0.8276097E+19
0.39347895227685E+11;0.1247349E+00;0.8290916E+19
0.39347895227715E+11;0.1260198E+00;0.8306346E+19
0.39347895227743E+11;0.1273281E+00;0.8321549E+19
0.39347895227773E+11;0.1283001E+00;0.8337035E+19
0.39347895227802E+11;0.1298237E+00;0.8352796E+19
0.39347895227830E+11;0.1311273E+00;0.8368301E+19
0.39347895227859E+11;0.1334696E+00;0.8384368E+19
0.39347895227887E+11;0.1346788E+00;0.8400331E+19
0.39347895227915E+11;0.1364962E+00;0.8416373E+19
0.39347895227943E+11;0.1378438E+00;0.8432720E+19
0.39347895227971E+11;0.1393971E+00;0.8449407E+19
0.39347895227999E+11;0.1406776E+00;0.8466653E+19
0.39347895228028E+11;0.1420777E+00;0.8484536E+19
0.39347895228056E+11;0.1432492E+00;0.8501438E+19
0.39347895228084E+11;0.1460118E+00;0.8519115E+19
0.39347895228111E+11;0.1475783E+00;0.8536167E+19
0.39347895228138E+11;0.1492022E+00;0.8553593E+19
0.39347895228165E+11;0.1510254E+00;0.8571275E+19
0.39347895228192E+11;0.1525061E+00;0.8589580E+19
0.39347895228220E+11;0.1540275E+00;0.8608506E+19
0.39347895228248E+11;0.1553461E+00;0.8628342E+19
0.39347895228275E+11;0.1567440E+00;0.8646867E+19
0.39347895228302E+11;0.1597691E+00;0.8665962E+19
0.39347895228328E+11;0.1616531E+00;0.8684553E+19
0.39347895228355E+11;0.1632237E+00;0.8703593E+19
0.39347895228381E+11;0.1655041E+00;0.8722595E+19
0.39347895228407E+11;0.1669331E+00;0.8742314E+19
0.39347895228434E+11;0.1688563E+00;0.8763223E+19
0.39347895228461E+11;0.1704396E+00;0.8785339E+19
0.39347895228487E+11;0.1719842E+00;0.8805856E+19
0.39347895228513E+11;0.1752085E+00;0.8826709E+19
0.39347895228538E+11;0.1772913E+00;0.8847099E+19
0.39347895228563E+11;0.1790678E+00;0.8867526E+19
0.39347895228588E+11;0.1817574E+00;0.8887818E+19
0.39347895228613E+11;0.1833106E+00;0.8908920E+19
0.39347895228639E+11;0.1857623E+00;0.8932323E+19
0.39347895228666E+11;0.1876995E+00;0.8956814E+19
0.39347895228690E+11;0.1892841E+00;0.8979814E+19
0.39347895228715E+11;0.1926907E+00;0.9003666E+19
0.39347895228740E+11;0.1947860E+00;0.9026386E+19
0.39347895228764E+11;0.1975706E+00;0.9048846E+19
0.39347895228788E+11;0.2006122E+00;0.9071088E+19
0.39347895228811E+11;0.2025010E+00;0.9093743E+19
0.39347895228836E+11;0.2055922E+00;0.9118207E+19
0.39347895228861E+11;0.2080366E+00;0.9143521E+19
0.39347895228884E+11;0.2097850E+00;0.9168090E+19
0.39347895228908E+11;0.2120888E+00;0.9194253E+19
0.39347895228932E+11;0.2149491E+00;0.9218674E+19
0.39347895228955E+11;0.2192786E+00;0.9242622E+19
0.39347895228977E+11;0.2224952E+00;0.9265901E+19
0.39347895228999E+11;0.2257849E+00;0.9289028E+19
0.39347895229022E+11;0.2292290E+00;0.9313089E+19
0.39347895229045E+11;0.2325412E+00;0.9337399E+19
0.39347895229067E+11;0.2348228E+00;0.9361948E+19
0.39347895229075E+11;0.2352135E+00;0.9370814E+19
0.39347895229087E+11;0.2351773E+00;0.9384190E+19
0.39347895229105E+11;0.2372429E+00;0.9404354E+19
0.39347895229127E+11;0.2417828E+00;0.9428981E+19
0.39347895229148E+11;0.2460513E+00;0.9452961E+19
0.39347895229170E+11;0.2507445E+00;0.9476295E+19
0.39347895229191E+11;0.2551344E+00;0.9499290E+19
0.39347895229212E+11;0.2589878E+00;0.9522644E+19
0.39347895229233E+11;0.2616413E+00;0.9546391E+19
0.39347895229256E+11;0.2621629E+00;0.9571240E+19
0.39347895229276E+11;0.2607908E+00;0.9593597E+19
0.39347895229297E+11;0.2672547E+00;0.9616458E+19
0.39347895229317E+11;0.2728161E+00;0.9638184E+19
0.39347895229337E+11;0.2780423E+00;0.9659865E+19
0.39347895229357E+11;0.2822825E+00;0.9682154E+19
0.39347895229377E+11;0.2854214E+00;0.9705223E+19
0.39347895229384E+11;0.2861450E+00;0.9713350E+19
0.39347895229395E+11;0.2866956E+00;0.9725413E+19
0.39347895229412E+11;0.2858217E+00;0.9743137E+19
0.39347895229432E+11;0.2828102E+00;0.9763543E+19
0.39347895229451E+11;0.2896770E+00;0.9783147E+19
0.39347895229470E+11;0.2951688E+00;0.9801602E+19
0.39347895229488E+11;0.2994798E+00;0.9819747E+19
0.39347895229507E+11;0.3027512E+00;0.9839077E+19
0.39347895229514E+11;0.3035559E+00;0.9846252E+19
0.39347895229525E+11;0.3042299E+00;0.9857052E+19
0.39347895229541E+11;0.3035835E+00;0.9873266E+19
0.39347895229560E+11;0.2990447E+00;0.9892146E+19
0.39347895229579E+11;0.2998775E+00;0.9910568E+19
0.39347895229597E+11;0.3051118E+00;0.9927452E+19
0.39347895229614E+11;0.3090734E+00;0.9943495E+19
0.39347895229633E+11;0.3117466E+00;0.9959704E+19
0.39347895229653E+11;0.3121688E+00;0.9976830E+19
0.39347895229672E+11;0.3088089E+00;0.9991751E+19
0.39347895229691E+11;0.3001557E+00;0.1000644E+20
0.39347895229708E+11;0.3031176E+00;0.1001975E+20
0.39347895229726E+11;0.3070779E+00;0.1003272E+20
0.39347895229743E+11;0.3094799E+00;0.1004605E+20
0.39347895229763E+11;0.3093357E+00;0.1006072E+20
0.39347895229781E+11;0.3049584E+00;0.1007442E+20
0.39347895229800E+11;0.2949886E+00;0.1008779E+20
0.39347895229818E+11;0.2919068E+00;0.1009952E+20
0.39347895229836E+11;0.2953021E+00;0.1011033E+20
0.39347895229854E+11;0.2966552E+00;0.1012092E+20
0.39347895229874E+11;0.2942215E+00;0.1013181E+20
0.39347895229893E+11;0.2865575E+00;0.1014129E+20
0.39347895229912E+11;0.2739799E+00;0.1015006E+20
0.39347895229930E+11;0.2719282E+00;0.1015847E+20
0.39347895229948E+11;0.2743389E+00;0.1016716E+20
0.39347895229968E+11;0.2737937E+00;0.1017696E+20
0.39347895229990E+11;0.2677994E+00;0.1018757E+20
0.39347895230010E+11;0.2562757E+00;0.1019715E+20
0.39347895230029E+11;0.2422165E+00;0.1020578E+20
0.39347895230048E+11;0.2462419E+00;0.1021359E+20
0.39347895230068E+11;0.2485047E+00;0.1022122E+20
0.39347895230091E+11;0.2475208E+00;0.1022902E+20
0.39347895230115E+11;0.2405778E+00;0.1023651E+20
0.39347895230137E+11;0.2276413E+00;0.1024367E+20
0.39347895230158E+11;0.2162172E+00;0.1025112E+20
0.39347895230178E+11;0.2206254E+00;0.1025934E+20
0.39347895230200E+11;0.2237308E+00;0.1026890E+20
0.39347895230225E+11;0.2247220E+00;0.1027948E+20
0.39347895230234E+11;0.2241009E+00;0.1028320E+20
0.39347895230249E+11;0.2217081E+00;0.1028826E+20
0.39347895230270E+11;0.2139888E+00;0.1029466E+20
0.39347895230294E+11;0.1995858E+00;0.1030076E+20
0.39347895230316E+11;0.1980153E+00;0.1030667E+20
0.39347895230337E+11;0.2022159E+00;0.1031366E+20
0.39347895230361E+11;0.2051628E+00;0.1032281E+20
0.39347895230388E+11;0.2059272E+00;0.1033433E+20
0.39347895230420E+11;0.2008162E+00;0.1034676E+20
0.39347895230429E+11;0.1974191E+00;0.1034990E+20
0.39347895230443E+11;0.1905130E+00;0.1035406E+20
0.39347895230464E+11;0.1796862E+00;0.1035945E+20
0.39347895230487E+11;0.1850124E+00;0.1036507E+20
0.39347895230510E+11;0.1889362E+00;0.1037171E+20
0.39347895230536E+11;0.1914885E+00;0.1038064E+20
0.39347895230565E+11;0.1912612E+00;0.1039237E+20
0.39347895230596E+11;0.1843218E+00;0.1040448E+20
0.39347895230606E+11;0.1800534E+00;0.1040780E+20
0.39347895230621E+11;0.1717806E+00;0.1041218E+20
0.39347895230644E+11;0.1708574E+00;0.1041779E+20
0.39347895230667E+11;0.1756644E+00;0.1042343E+20
0.39347895230692E+11;0.1791383E+00;0.1043030E+20
0.39347895230720E+11;0.1808904E+00;0.1043971E+20
0.39347895230750E+11;0.1786873E+00;0.1045139E+20
0.39347895230780E+11;0.1689028E+00;0.1046246E+20
0.39347895230790E+11;0.1639650E+00;0.1046543E+20
0.39347895230804E+11;0.1584068E+00;0.1046940E+20
0.39347895230826E+11;0.1636645E+00;0.1047460E+20
0.39347895230850E+11;0.1681011E+00;0.1048028E+20
0.39347895230876E+11;0.1711400E+00;0.1048727E+20
0.39347895230905E+11;0.1719569E+00;0.1049675E+20
0.39347895230935E+11;0.1680685E+00;0.1050762E+20
0.39347895230965E+11;0.1562540E+00;0.1051799E+20
0.39347895230974E+11;0.1510377E+00;0.1052071E+20
0.39347895230988E+11;0.1527404E+00;0.1052440E+20
0.39347895231009E+11;0.1573983E+00;0.1052933E+20
0.39347895231034E+11;0.1616185E+00;0.1053516E+20
0.39347895231061E+11;0.1643201E+00;0.1054219E+20
0.39347895231089E+11;0.1644554E+00;0.1055092E+20
0.39347895231118E+11;0.1597618E+00;0.1056079E+20
0.39347895231147E+11;0.1475456E+00;0.1057036E+20
0.39347895231175E+11;0.1483721E+00;0.1057789E+20
0.39347895231200E+11;0.1533738E+00;0.1058377E+20
0.39347895231226E+11;0.1569555E+00;0.1058989E+20
0.39347895231253E+11;0.1587272E+00;0.1059714E+20
0.39347895231282E+11;0.1573415E+00;0.1060572E+20
0.39347895231310E+11;0.1502334E+00;0.1061491E+20
0.39347895231340E+11;0.1388069E+00;0.1062351E+20
0.39347895231366E+11;0.1451991E+00;0.1063014E+20
0.39347895231392E+11;0.1496808E+00;0.1063598E+20
0.39347895231418E+11;0.1526940E+00;0.1064236E+20
0.39347895231446E+11;0.1536091E+00;0.1064975E+20
0.39347895231474E+11;0.1508188E+00;0.1065814E+20
0.39347895231502E+11;0.1417556E+00;0.1066674E+20
0.39347895231531E+11;0.1363994E+00;0.1067445E+20
0.39347895231558E+11;0.1421830E+00;0.1068043E+20
0.39347895231584E+11;0.1462976E+00;0.1068614E+20
0.39347895231611E+11;0.1488159E+00;0.1069256E+20
0.39347895231638E+11;0.1489877E+00;0.1070001E+20
0.39347895231666E+11;0.1449967E+00;0.1070825E+20
0.39347895231694E+11;0.1352631E+00;0.1071638E+20
0.39347895231723E+11;0.1340129E+00;0.1072350E+20
0.39347895231749E+11;0.1393989E+00;0.1072907E+20
0.39347895231776E+11;0.1432107E+00;0.1073454E+20
0.39347895231803E+11;0.1453299E+00;0.1074078E+20
0.39347895231830E+11;0.1448752E+00;0.1074814E+20
0.39347895231858E+11;0.1398975E+00;0.1075621E+20
0.39347895231887E+11;0.1319311E+00;0.1076402E+20
0.39347895231915E+11;0.1318150E+00;0.1077081E+20
0.39347895231942E+11;0.1369077E+00;0.1077615E+20
0.39347895231968E+11;0.1404589E+00;0.1078143E+20
0.39347895231996E+11;0.1422331E+00;0.1078743E+20
0.39347895232023E+11;0.1412197E+00;0.1079453E+20
0.39347895232051E+11;0.1357562E+00;0.1080234E+20
0.39347895232080E+11;0.1297445E+00;0.1080989E+20
0.39347895232108E+11;0.1298196E+00;0.1081641E+20
0.39347895232135E+11;0.1346870E+00;0.1082164E+20
0.39347895232162E+11;0.1380188E+00;0.1082685E+20
0.39347895232189E+11;0.1394883E+00;0.1083267E+20
0.39347895232217E+11;0.1379704E+00;0.1083946E+20
0.39347895232245E+11;0.1328184E+00;0.1084691E+20
0.39347895232273E+11;0.1277928E+00;0.1085416E+20
0.39347895232302E+11;0.1280426E+00;0.1086040E+20
0.39347895232328E+11;0.1327272E+00;0.1086558E+20
0.39347895232355E+11;0.1358593E+00;0.1087077E+20
0.39347895232383E+11;0.1370575E+00;0.1087652E+20
0.39347895232411E+11;0.1350806E+00;0.1088308E+20
0.39347895232439E+11;0.1305107E+00;0.1089014E+20
0.39347895232468E+11;0.1261024E+00;0.1089702E+20
0.39347895232496E+11;0.1265015E+00;0.1090295E+20
0.39347895232523E+11;0.1310238E+00;0.1090807E+20
0.39347895232550E+11;0.1339672E+00;0.1091326E+20
0.39347895232578E+11;0.1349022E+00;0.1091901E+20
0.39347895232606E+11;0.1325322E+00;0.1092546E+20
0.39347895232634E+11;0.1286713E+00;0.1093221E+20
0.39347895232663E+11;0.1249238E+00;0.1093862E+20
0.39347895232691E+11;0.1251277E+00;0.1094419E+20
0.39347895232718E+11;0.1295105E+00;0.1094919E+20
0.39347895232745E+11;0.1322911E+00;0.1095436E+20
0.39347895232773E+11;0.1329917E+00;0.1096012E+20
0.39347895232801E+11;0.1304740E+00;0.1096652E+20
0.39347895232830E+11;0.1270759E+00;0.1097304E+20
0.39347895232858E+11;0.1238900E+00;0.1097905E+20
0.39347895232886E+11;0.1238888E+00;0.1098426E+20
0.39347895232913E+11;0.1281592E+00;0.1098907E+20
0.39347895232941E+11;0.1308037E+00;0.1099416E+20
0.39347895232969E+11;0.1313037E+00;0.1099992E+20
0.39347895232997E+11;0.1287568E+00;0.1100630E+20
0.39347895233025E+11;0.1257059E+00;0.1101267E+20
0.39347895233054E+11;0.1229891E+00;0.1101839E+20
0.39347895233082E+11;0.1227638E+00;0.1102327E+20
0.39347895233109E+11;0.1269423E+00;0.1102784E+20
0.39347895233137E+11;0.1294807E+00;0.1103280E+20
0.39347895233165E+11;0.1298218E+00;0.1103849E+20
0.39347895233193E+11;0.1273383E+00;0.1104483E+20
0.39347895233221E+11;0.1245399E+00;0.1105114E+20
0.39347895233250E+11;0.1222073E+00;0.1105667E+20
0.39347895233278E+11;0.1217396E+00;0.1106130E+20
0.39347895233305E+11;0.1258495E+00;0.1106563E+20
0.39347895233333E+11;0.1283075E+00;0.1107039E+20
0.39347895233361E+11;0.1285275E+00;0.1107597E+20
0.39347895233389E+11;0.1262166E+00;0.1108224E+20
0.39347895233417E+11;0.1236439E+00;0.1108850E+20
0.39347895233446E+11;0.1215298E+00;0.1109394E+20
0.39347895233474E+11;0.1208097E+00;0.1109840E+20
0.39347895233501E+11;0.1248708E+00;0.1110252E+20
0.39347895233529E+11;0.1272704E+00;0.1110707E+20
0.39347895233557E+11;0.1274024E+00;0.1111248E+20
0.39347895233585E+11;0.1252514E+00;0.1111863E+20
0.39347895233613E+11;0.1229011E+00;0.1112483E+20
0.39347895233642E+11;0.1209434E+00;0.1113025E+20
0.39347895233670E+11;0.1199690E+00;0.1113462E+20
0.39347895233697E+11;0.1239972E+00;0.1113858E+20
0.39347895233725E+11;0.1263568E+00;0.1114292E+20
0.39347895233753E+11;0.1264288E+00;0.1114813E+20
0.39347895233782E+11;0.1244242E+00;0.1115413E+20
0.39347895233810E+11;0.1222592E+00;0.1116024E+20
0.39347895233838E+11;0.1204368E+00;0.1116565E+20
0.39347895233866E+11;0.1192130E+00;0.1117000E+20
0.39347895233894E+11;0.1232208E+00;0.1117385E+20
0.39347895233922E+11;0.1255552E+00;0.1117802E+20
0.39347895233950E+11;0.1255895E+00;0.1118302E+20
0.39347895233978E+11;0.1237177E+00;0.1118883E+20
0.39347895234007E+11;0.1217059E+00;0.1119483E+20
0.39347895234035E+11;0.1200001E+00;0.1120022E+20
0.39347895234063E+11;0.1185381E+00;0.1120459E+20
0.39347895234091E+11;0.1225348E+00;0.1120837E+20
0.39347895234119E+11;0.1248550E+00;0.1121241E+20
0.39347895234147E+11;0.1248685E+00;0.1121722E+20
0.39347895234175E+11;0.1231163E+00;0.1122283E+20
0.39347895234203E+11;0.1212308E+00;0.1122869E+20
0.39347895234232E+11;0.1196253E+00;0.1123404E+20
0.39347895234260E+11;0.1179412E+00;0.1123843E+20
0.39347895234288E+11;0.1219332E+00;0.1124220E+20
0.39347895234316E+11;0.1242470E+00;0.1124613E+20
0.39347895234344E+11;0.1242514E+00;0.1125078E+20
0.39347895234372E+11;0.1226058E+00;0.1125621E+20
0.39347895234400E+11;0.1208249E+00;0.1126189E+20
0.39347895234429E+11;0.1193057E+00;0.1126718E+20
0.39347895234457E+11;0.1176466E+00;0.1127158E+20
0.39347895234485E+11;0.1214108E+00;0.1127536E+20
0.39347895234513E+11;0.1237228E+00;0.1127923E+20
0.39347895234541E+11;0.1237246E+00;0.1128375E+20
0.39347895234569E+11;0.1221739E+00;0.1128900E+20
0.39347895234598E+11;0.1204804E+00;0.1129452E+20
0.39347895234626E+11;0.1190356E+00;0.1129970E+20
0.39347895234655E+11;0.1174313E+00;0.1130409E+20
0.39347895234682E+11;0.1209622E+00;0.1130789E+20
0.39347895234710E+11;0.1232740E+00;0.1131172E+20
0.39347895234739E+11;0.1232753E+00;0.1131611E+20
0.39347895234767E+11;0.1218084E+00;0.1132116E+20
0.39347895234795E+11;0.1201894E+00;0.1132642E+20
0.39347895234824E+11;0.1188083E+00;0.1133130E+20
0.39347895234852E+11;0.1172491E+00;0.1133526E+20
0.39347895234880E+11;0.1205527E+00;0.1133829E+20
0.39347895234908E+11;0.1228353E+00;0.1134065E+20
0.39347895234936E+11;0.1227825E+00;0.1134263E+20
0.39347895234965E+11;0.1213533E+00;0.1134434E+20
0.39347895234993E+11;0.1197805E+00;0.1134561E+20
0.39347895235022E+11;0.1184098E+00;0.1134626E+20
0.39347895235050E+11;0.1168531E+00;0.1134623E+20
0.39347895235078E+11;0.1185800E+00;0.1134561E+20
0.39347895235106E+11;0.1204132E+00;0.1134450E+20
0.39347895235134E+11;0.1199508E+00;0.1134303E+20
0.39347895235163E+11;0.1184184E+00;0.1134109E+20
0.39347895235191E+11;0.1169903E+00;0.1133815E+20
0.39347895235220E+11;0.1155568E+00;0.1133357E+20
0.39347895235249E+11;0.1139932E+00;0.1132718E+20
0.39347895235277E+11;0.1120620E+00;0.1131898E+20
0.39347895235305E+11;0.1110853E+00;0.1130892E+20
0.39347895235334E+11;0.1097974E+00;0.1129727E+20
0.39347895235362E+11;0.1079952E+00;0.1128413E+20
0.39347895235391E+11;0.1068609E+00;0.1126941E+20
0.39347895235421E+11;0.1047680E+00;0.1125281E+20
0.39347895235450E+11;0.1036858E+00;0.1123464E+20
0.39347895235479E+11;0.1014977E+00;0.1121518E+20
0.39347895235509E+11;0.1006574E+00;0.1119413E+20
0.39347895235538E+11;0.9799378E-01;0.1117180E+20
0.39347895235568E+11;0.9763413E-01;0.1114813E+20
0.39347895235598E+11;0.9409705E-01;0.1112275E+20
0.39347895235628E+11;0.9416127E-01;0.1109486E+20
0.39347895235658E+11;0.9188439E-01;0.1106465E+20
0.39347895235689E+11;0.8962322E-01;0.1103137E+20
0.39347895235719E+11;0.8932712E-01;0.1099541E+20
0.39347895235750E+11;0.8524840E-01;0.1095630E+20
0.39347895235781E+11;0.8489389E-01;0.1091534E+20
0.39347895235812E+11;0.8385365E-01;0.1087165E+20
0.39347895235844E+11;0.7953178E-01;0.1082631E+20
0.39347895235875E+11;0.7937352E-01;0.1077950E+20
0.39347895235907E+11;0.7814179E-01;0.1072828E+20
0.39347895235939E+11;0.7262902E-01;0.1067511E+20
0.39347895235971E+11;0.7301658E-01;0.1062054E+20
0.39347895236003E+11;0.7224841E-01;0.1056367E+20
0.39347895236036E+11;0.6750061E-01;0.1050446E+20
0.39347895236068E+11;0.6549536E-01;0.1044590E+20
0.39347895236101E+11;0.6560907E-01;0.1038456E+20
0.39347895236135E+11;0.6236925E-01;0.1032064E+20
0.39347895236168E+11;0.5627236E-01;0.1025754E+20
0.39347895236201E+11;0.5755524E-01;0.1019212E+20
0.39347895236237E+11;0.5615536E-01;0.1012122E+20
0.39347895236270E+11;0.5088490E-01;0.1005255E+20
0.39347895236305E+11;0.4725293E-01;0.9980488E+19
0.39347895236339E+11;0.4776859E-01;0.9906233E+19
0.39347895236374E+11;0.4548685E-01;0.9828031E+19
0.39347895236408E+11;0.3912183E-01;0.9749451E+19
0.39347895236445E+11;0.3598307E-01;0.9665477E+19
0.39347895236480E+11;0.3622211E-01;0.9582573E+19
0.39347895236516E+11;0.3365055E-01;0.9496337E+19
0.39347895236552E+11;0.2709943E-01;0.9410348E+19
0.39347895236589E+11;0.2240170E-01;0.9318290E+19
0.39347895236626E+11;0.2253703E-01;0.9227541E+19
0.39347895236664E+11;0.2020926E-01;0.9135873E+19
0.39347895236700E+11;0.1433207E-01;0.9045470E+19
0.39347895236740E+11;0.7560443E-02;0.8948939E+19
0.39347895236778E+11;0.5783014E-02;0.8853824E+19
0.39347895236817E+11;0.4213462E-02;0.8758551E+19
0.39347895236855E+11;-0.4475568E-03;0.8663143E+19
0.39347895236895E+11;-0.8746437E-02;0.8564049E+19
0.39347895236936E+11;-0.1592114E-01;0.8463788E+19
0.39347895236979E+11;-0.1627935E-01;0.8355844E+19
0.39347895237020E+11;-0.1968748E-01;0.8252034E+19
0.39347895237061E+11;-0.2661342E-01;0.8147464E+19
0.39347895237104E+11;-0.3694178E-01;0.8038916E+19
0.39347895237149E+11;-0.4426180E-01;0.7923426E+19
0.39347895237198E+11;-0.4623152E-01;0.7800044E+19
0.39347895237242E+11;-0.5145073E-01;0.7685292E+19
0.39347895237288E+11;-0.6067313E-01;0.7567880E+19
0.39347895237336E+11;-0.7524631E-01;0.7444700E+19
0.39347895237388E+11;-0.7897607E-01;0.7311207E+19
0.39347895237442E+11;-0.8438262E-01;0.7171007E+19
0.39347895237492E+11;-0.9320391E-01;0.7042999E+19
0.39347895237544E+11;-0.1068352E+00;0.6910758E+19
0.39347895237600E+11;-0.1243107E+00;0.6768183E+19
0.39347895237661E+11;-0.1295265E+00;0.6614971E+19
0.39347895237724E+11;-0.1397606E+00;0.6456994E+19
0.39347895237784E+11;-0.1541534E+00;0.6308520E+19
0.39347895237846E+11;-0.1750089E+00;0.6155422E+19
0.39347895237913E+11;-0.1966340E+00;0.5993323E+19
0.39347895237985E+11;-0.2097574E+00;0.5821988E+19
0.39347895238059E+11;-0.2257627E+00;0.5646057E+19
0.39347895238137E+11;-0.2479694E+00;0.5465685E+19
0.39347895238217E+11;-0.2774739E+00;0.5283475E+19
0.39347895238301E+11;-0.2992382E+00;0.5096957E+19
0.39347895238387E+11;-0.3213963E+00;0.4908996E+19
0.39347895238476E+11;-0.3496173E+00;0.4718455E+19
0.39347895238577E+11;-0.3868277E+00;0.4510292E+19
0.39347895238677E+11;-0.4215892E+00;0.4306908E+19
0.39347895238777E+11;-0.4579751E+00;0.4112580E+19
0.39347895238885E+11;-0.4873599E+00;0.3907616E+19
0.39347895238990E+11;-0.5194460E+00;0.3715851E+19
0.39347895239104E+11;-0.5576749E+00;0.3515664E+19
0.39347895239219E+11;-0.5989042E+00;0.3322693E+19
0.39347895239349E+11;-0.6491528E+00;0.3113107E+19
0.39347895239490E+11;-0.6933794E+00;0.2898499E+19
0.39347895239637E+11;-0.7360551E+00;0.2686871E+19
0.39347895239785E+11;-0.7807600E+00;0.2487596E+19
0.39347895239940E+11;-0.8300724E+00;0.2291252E+19
0.39347895240115E+11;-0.8853322E+00;0.2087949E+19
0.39347895240306E+11;-0.9378145E+00;0.1883695E+19
0.39347895240523E+11;-0.9950943E+00;0.1676491E+19
0.39347895240761E+11;-0.1052020E+01;0.1475732E+19
0.39347895241022E+11;-0.1112271E+01;0.1285267E+19
0.39347895241299E+11;-0.1170048E+01;0.1113719E+19
0.39347895241601E+11;-0.1228819E+01;0.9576084E+18
0.39347895241949E+11;-0.1283486E+01;0.8113808E+18
